countryiso3code,country_name,year,value,indicator_code,indicator_name
IDN,Indonesia,2013,22.888,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IDN,Indonesia,2012,22.949,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IDN,Indonesia,2011,25.897,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IDN,Indonesia,2010,26.649,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2022,26.94,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2021,27.468,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2020,29.404,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2019,30.401,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2018,32.091,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2017,32.263,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2016,32.383,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2015,32.746,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2014,33.335,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2013,33.452,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2012,32.103,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2011,32.9,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRN,"Iran, Islamic Rep.",2010,34.426,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRQ,Iraq,2021,36.932,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRQ,Iraq,2012,40.645,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2023,6.445,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2022,6.53,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2021,7.285,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2020,12.103,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2019,10.182,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2018,10.113,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2017,10.979,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2016,12.629,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2015,14.293,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2014,15.287,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2013,16.44,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2012,19.201,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2011,19.164,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
IRL,Ireland,2010,19.454,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ISR,Israel,2023,14.935,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ISR,Israel,2022,15.453,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ISR,Israel,2021,16.762,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ISR,Israel,2020,16.064,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ISR,Israel,2019,14.285,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ISR,Israel,2018,13.419,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ISR,Israel,2017,13.575,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ISR,Israel,2016,13.683,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ISR,Israel,2015,14.314,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ISR,Israel,2014,14.472,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ISR,Israel,2013,14.425,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ISR,Israel,2012,15.382,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2023,12.672,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2022,15.858,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2021,19.768,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2020,19.019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2019,18.242,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2018,19.356,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2017,20.2,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2016,19.974,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2015,21.457,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2014,22.183,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2013,22.166,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2012,20.971,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2011,19.675,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
ITA,Italy,2010,18.997,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2023,19.696,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2022,21.79,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2021,26.052,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2020,29.665,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2019,22.908,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2018,26.058,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2017,27.877,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2016,29.764,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2014,32.959,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2013,33.783,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2012,32.302,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2011,31.524,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JAM,Jamaica,2010,31.609,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JPN,Japan,2019,3.14,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JPN,Japan,2018,2.97,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JPN,Japan,2017,3.32,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JPN,Japan,2016,3.55,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JPN,Japan,2015,3.66,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JPN,Japan,2014,3.74,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JPN,Japan,2013,3.96,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JPN,Japan,2012,4.26,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JPN,Japan,2010,4.34,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JOR,Jordan,2023,30.212,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JOR,Jordan,2022,31.495,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JOR,Jordan,2021,32.849,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JOR,Jordan,2020,35.385,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JOR,Jordan,2019,36.001,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JOR,Jordan,2018,36.519,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
JOR,Jordan,2017,38.059,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KAZ,Kazakhstan,2016,9.491,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KAZ,Kazakhstan,2015,8.464,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KAZ,Kazakhstan,2014,8.763,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KAZ,Kazakhstan,2013,8.021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KAZ,Kazakhstan,2012,8.026,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KAZ,Kazakhstan,2011,7.8,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KAZ,Kazakhstan,2010,8.198,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KEN,Kenya,2021,18.733,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KEN,Kenya,2019,19.667,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KEN,Kenya,2016,13.731,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KIR,Kiribati,2020,53.669,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KIR,Kiribati,2019,52.01,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KIR,Kiribati,2015,46.89,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
XKX,Kosovo,2022,32.901,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
XKX,Kosovo,2021,32.045,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
XKX,Kosovo,2020,33.478,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
XKX,Kosovo,2019,32.612,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
XKX,Kosovo,2018,29.693,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
XKX,Kosovo,2017,27.559,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
XKX,Kosovo,2016,30.264,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
XKX,Kosovo,2015,31.679,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
XKX,Kosovo,2014,30.233,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
XKX,Kosovo,2013,35.766,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
XKX,Kosovo,2012,35.878,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2022,19.826,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2021,19.964,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2020,22.719,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2019,21.553,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2018,20.691,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2017,21.523,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2016,20.545,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2015,21.674,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2014,21.43,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2013,22.592,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2012,18.043,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2011,17.691,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
KGZ,Kyrgyz Republic,2010,19.072,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LAO,Lao PDR,2022,22.509,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LAO,Lao PDR,2017,25.8,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LAO,Lao PDR,2010,5.123,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2023,7.165,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2022,7.767,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2021,8.687,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2020,8.547,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2019,9.24,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2018,7.897,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2017,11.956,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2016,11.205,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2015,10.518,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2014,12.024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2013,13.03,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2012,14.895,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2011,16.035,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LVA,Latvia,2010,17.814,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LBN,Lebanon,2019,23.518,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LSO,Lesotho,2019,35.152,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LBR,Liberia,2017,40.733,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LBR,Liberia,2016,13.233,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LBR,Liberia,2014,15.132,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LBR,Liberia,2010,24.285,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2023,13.547,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2022,9.653,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2021,11.314,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2020,10.76,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2019,8.649,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2018,8.039,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2017,9.149,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2016,9.405,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2015,9.196,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2014,9.911,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2013,11.144,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2012,11.171,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2011,11.825,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LTU,Lithuania,2010,13.174,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2023,8.834,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2022,9.969,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2021,9.827,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2020,6.712,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2019,4.775,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2018,5.599,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2017,6.195,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2016,6.219,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2015,5.808,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2014,6.344,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2013,5.364,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2012,5.736,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2011,4.999,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
LUX,Luxembourg,2010,5.215,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MAC,"Macao SAR, China",2016,4.96,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MAC,"Macao SAR, China",2015,5.31,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MAC,"Macao SAR, China",2014,5.0,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MAC,"Macao SAR, China",2013,5.27,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MAC,"Macao SAR, China",2012,5.76,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MAC,"Macao SAR, China",2011,6.3,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MAC,"Macao SAR, China",2010,6.19,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MDG,Madagascar,2022,24.488,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MDG,Madagascar,2012,3.791,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MWI,Malawi,2020,19.41,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MWI,Malawi,2017,23.445,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MWI,Malawi,2013,19.461,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MWI,Malawi,2011,18.072,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MYS,Malaysia,2022,10.22,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MYS,Malaysia,2021,9.25,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MYS,Malaysia,2020,13.63,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MYS,Malaysia,2019,11.41,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MYS,Malaysia,2018,12.47,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MYS,Malaysia,2017,11.8,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MYS,Malaysia,2016,11.69,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MYS,Malaysia,2014,12.77,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MYS,Malaysia,2013,13.65,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MYS,Malaysia,2012,13.95,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MYS,Malaysia,2011,14.37,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MDV,Maldives,2019,26.27,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MDV,Maldives,2016,24.338,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MDV,Maldives,2014,21.844,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLI,Mali,2022,26.671,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLI,Mali,2020,30.862,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLI,Mali,2019,30.802,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLI,Mali,2018,26.716,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLI,Mali,2017,28.556,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLI,Mali,2016,33.977,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLI,Mali,2015,24.945,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLI,Mali,2014,21.309,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLI,Mali,2013,18.215,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLI,Mali,2010,13.47,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2023,8.157,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2022,6.211,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2021,10.224,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2020,9.296,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2019,8.561,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2018,7.283,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2017,8.585,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2016,8.758,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2015,10.538,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2014,10.269,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2013,9.915,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2012,10.818,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2011,10.175,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MLT,Malta,2010,9.534,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MHL,Marshall Islands,2021,39.972,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MHL,Marshall Islands,2019,42.941,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MRT,Mauritania,2019,44.085,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MRT,Mauritania,2017,35.528,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MRT,Mauritania,2012,39.705,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MUS,Mauritius,2023,17.37,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MUS,Mauritius,2022,20.742,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MUS,Mauritius,2021,31.211,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MUS,Mauritius,2019,18.078,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MUS,Mauritius,2018,20.461,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MUS,Mauritius,2017,19.939,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MUS,Mauritius,2016,20.319,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MUS,Mauritius,2015,20.087,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MUS,Mauritius,2014,20.864,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MUS,Mauritius,2013,21.174,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
MUS,Mauritius,2012,21.606,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)"
